Match,Number of epochs,Learning rate,Node features,Dropout rate,Patience,Hidden dimension,Precision,Recall,F1 Score,Accuracy,AUROC
3-4,200,0.0005,10,0.3,20,32,0.8869863152503967,0.9119718074798584,0.8993055820465088,0.9382540583610535,0.9308079481124878
3-4,250,0.0005,10,0.3,20,16,0.8738532066345215,0.8943662047386169,0.8839907050132751,0.9290276765823364,0.9192075133323669
3-4,250,0.0005,10,0.5,20,32,0.921646773815155,0.81455397605896,0.8647975325584412,0.9229950308799744,0.8922719359397888
3-4,250,0.0005,10,0.2,20,32,0.8978622555732727,0.8873239159584045,0.8925619721412659,0.9354152083396912,0.9217901229858398
3-4,200,0.0005,10,0.3,20,32,0.9236453175544739,0.8802816867828369,0.901442289352417,0.9418026804924011,0.9243727922439575
3-4,200,0.0005,12,0.3,20,32,0.8978433609008789,0.8798665404319763,0.8887640237808228,0.9304531216621399,0.916832685470581
3-4,200,0.0005,12,0.3,20,32,0.9102563858032227,0.8687430620193481,0.8890153765678406,0.931506872177124,0.9146077036857605
3-4,200,0.0005,12,0.1,20,128,0.917792797088623,0.906562864780426,0.9121432304382324,0.9448542594909668,0.9345442652702332
3-4,200,0.0005,12,0.2,20,128,0.9130434989929199,0.9110122323036194,0.9120267033576965,0.9445030093193054,0.9354855418205261
