0;1,0
10;0,9999999422025413
20;0,9999998655249853
30;0,9999997815676964
40;0,999999649827967
50;0,9999994664882206
60;0,9999992545885974
70;0,9999989844528646
80;0,9999987073164616
90;0,9999983703548089
100;0,9999979971523024
110;0,9999975641474134
120;0,9999971186984746
130;0,9999966340358983
140;0,9999960900668337
150;0,9999955285614791
160;0,9999949084108531
170;0,99999424894725
180;0,9999935696547995
190;0,999992832513111
200;0,9999920557638464
210;0,9999912393171476
220;0,9999903830466941
230;0,9999894868009019
240;0,9999885504127634
250;0,9999875737079928
260;0,9999865565113523
270;0,999985482497441
280;0,9999843848742491
290;0,9999832462814935
300;0,9999820665520591
310;0,9999808455334073
320;0,9999795688231435
330;0,9999782661294327
340;0,9999769216887575
350;0,9999755216669621
360;0,9999740948269317
370;0,9999726116324392
380;0,9999711019497581
390;0,9999695498182557
400;0,9999679998628334
410;0,9999663578599263
420;0,999964673707973
430;0,9999629473318042
440;0,9999611786564093
450;0,9999593676069299
460;0,9999575141086635
470;0,9999556180870632
480;0,9999536794677346
490;0,999951698176436
500;0,9999496741390826
600;0,9999270665433564
700;0,9999001039837813
800;0,9998687148867157
900;0,9998328291793637
1000;0,9997923782725543
1100;0,9997472950436893
1200;0,9996975138198284
1300;0,9996429703609502
1400;0,9995836018433611
1500;0,9995193468432426
1600;0,99945014532037
1700;0,9993759386019806
1800;0,9992966693667695
1900;0,9992122816290627
2000;0,9991227207231145
2100;0,999027933287569
2200;0,9989278672500453
2300;0,998822471811885
2400;0,9987116974330322
2500;0,9985954958170523
2600;0,998473819896306
2700;0,9983466238172412
2800;0,9982138629258325
2900;0,9980754937531585
3000;0,9979314740011181
3100;0,9977817625282669
3200;0,9976263193357997
3300;0,9974651055536621
3400;0,9972980834267903
3500;0,9971252163014782
4000;0,9961719982236151
4500;0,9950677671447474
5000;0,9938091016857054
5500;0,9923931729816127
6000;0,9908177077737168
6500;0,9890809532476481
7000;0,9871816435461732
7500;0,9851189678872728
8000;0,9828925402209459
8500;0,9805023703606303
9000;0,9779488365276672
9500;0,9752326592494822
10000;0,9723548765544863
10500;0,9693168204088292
11000;0,9661200943422938
11500;0,9627665522126204
12000;0,9592582780595034
12500;0,955597567001406
13000;0,9517869071301405
13500;0,9478289623599421
14000;0,9437265561894003
14500;0,9394826563362957
15000;0,9351003602069511
15500;0,9305828811631406
16000;0,9259335355512303
16500;0,9211557304593587
17000;0,9162529521701399
17500;0,9112287552773926
18000;0,9060867524368108
18500;0,9008306047216477
19000;0,8954640125556687
19500;0,8899907071967526
20000;0,8844144427455176
20500;0,8787389886545317
21000;0,8729681227145296
21500;0,8671056244951302
22000;0,8611552692183692
22500;0,8551208220443551
23000;0,8490060327491338
23500;0,8428146307756904
24000;0,8365503206399031
24500;0,8302167776738618
25000;0,8238176440897887
25500;0,8173565253486177
26000;0,8108369868176732
26500;0,8042625507028999
27000;0,7976366932414037
27500;0,7909628421409205
28000;0,7842443742532328
28500;0,7774846134691825
29000;0,7706868288235478
29500;0,7638542327983288
30000;0,7569899798137903
30500;0,7500971648968383
31000;0,743178822516893
31500;0,7362379255798195
32000;0,7292773845708862
32500;0,7223000468381615
33000;0,7153086960081727
33500;0,7083060515258727
34000;0,701294768311548
34500;0,6942774365274526
35000;0,6872565814473909
35500;0,6802346634227333
36000;0,6732140779386808
36500;0,6661971557549174
37000;0,6591861631249358
37500;0,6521833020888118
38000;0,645190710834225
38500;0,6382104641209374
39000;0,6312445737641051
39500;0,6242949891720276
40000;0,6173635979341963
40500;0,6104522264556269
41000;0,6035626406337947
41500;0,5966965465745299
42000;0,5898555913435298
42500;0,5830413637502374
43000;0,5762553951610997
43500;0,569499160339258
44000;0,5627740783079815
44500;0,5560815132352415
45000;0,5494227753369753
45500;0,5427991217967327
46000;0,536211757699559
46500;0,529661836977999
47000;0,52315046336827
47500;0,5166786913748703
48000;0,5102475272417892
48500;0,5038579299287358
49000;0,497510812090882
49500;0,49120704106066276
50000;0,48494743983028626
